customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
1108280,381560,1108278,"@AmazonHelp for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?","Customer: @AmazonHelp for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?",@381560 If you can't cancel it following these steps: https://t.co/M3JMU9AQRO Please reach out for help: https://t.co/EKXRLsnxJu ^AF,payment,information,,1,2,,,,,
238891,147145,238893,@AmazonHelp There is no option to reply to the message,"Customer: @AmazonHelp Yes, I have. But it keeps promising me that the issue will be resolved but it doesnt. Also, I have another concern that needs to be addressed.
AmazonHelp: @147145 Please revert to the email you've received from us with your new query as well. We'll get it checked. ^HD
Customer: @AmazonHelp There is no option to reply to the message","@147145 That's odd. In that case, please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD",information,other,,3,3,,,,,
2301907,214639,2301905,@115850 @137341 Unable to use amazon app (iOS) to buy kindle books to be read on iPhone. It keeps giving me this terrible error. Please help. https://t.co/peGpBRi2Qu,Customer: @115850 @137341 Unable to use amazon app (iOS) to buy kindle books to be read on iPhone. It keeps giving me this terrible error. Please help. https://t.co/peGpBRi2Qu,"@214639 I understand your concern. However, our kindle specialist team will be the best to assist you regarding this. Please connect with our support team using this link: https://t.co/9mwpIdOzZn. ^KH",product,other,explicit_human_request|high_frustration,1,2,,,,,
145768,149064,145770,"@AmazonHelp I mean, is there any way for users to De-Activate Trial of Prime? My Trial hasn't yet been Activated, so just wondering if I can prevent this before is it fully Activated? Just curious. Thanks in advanced!","Customer: @AmazonHelp: Hi. Is there any way to Cancel amazon Prime Trial so I can use it at another time?
AmazonHelp: @149064 Hello there! You can definitely cancel your Prime trial at any time, but you will not be able to use the free benefits later. If you don't cancel, you will automatically continue to a paid membership after the trial: https://t.co/vlwG9yh30X. I hope this helps! ^SD
Customer: @AmazonHelp I mean, is there any way for users to De-Activate Trial of Prime? My Trial hasn't yet been Activated, so just wondering if I can prevent this before is it fully Activated? Just curious. Thanks in advanced!","@149064 Even if you cancel the 30-day Free Trial, you'll still receive the benefits for the remainder of the 30-day period, and won't be able to active a Free Trial in the future. Canceling the Free Trial keeps the membership from renewing at the monthly/yearly price. ^LB",shipping,information,,3,3,,,,,
453295,222554,453296,@AmazonHelp How long should that take? As i still have not recived.,"Customer: @AmazonHelp Thank you i have requested cancelation however it does say dispatched. However i am hoping you are right and it will not be sent
AmazonHelp: @222554 A cancellation confirmation should be sent via email, please keep us posted. ^AG
Customer: @AmazonHelp How long should that take? As i still have not recived.","@222554 Once the order has been canceled the e-mail is sent immediately. If you're still seeing the order on your account, please contact us by phone or chat so we can confirm if the cancellation was successful: https://t.co/JzP7hlA23B ^LR",cancellation,phone_chat,,3,3,,,,,
1384151,442116,1384149,"Pues a 4 meses de usar Amazon Prime, creo que sí ha valido bastante la pena. Lo único que le falta es incluir kindle unlimited. @116875 https://t.co/GzJj4F9jWR","Customer: Pues a 4 meses de usar Amazon Prime, creo que sí ha valido bastante la pena. Lo único que le falta es incluir kindle unlimited. @116875 https://t.co/GzJj4F9jWR","@442116 ¡Hola, Carlos! Nos alegra mucho que disfrutas de nuestros servicios. Acá Ruperto está muy emocionado con todas las ofertas y no se decide que puede comprar. Necesita un consejo, ¿tienes alguna recomendación? ^AA https://t.co/lR0vP2A9gc",product,other,,1,0,,,,,
2481766,120919,2481769,"@AmazonHelp I already did, useless","Customer: @AmazonHelp why after 6 changed passwords can I still not sign in to my account? I'm stuck in a reset password loop.
AmazonHelp: @120919 Please reach us by chat or phone for direct assistance via our Contact Us page here: https://t.co/4pv08ovbJy ^SE
Customer: @AmazonHelp I already did, useless","@120919 When you reached out, did we indicate your account is currently on hold, and your info was sent to our Account Specialists?^GM",account,other,explicit_human_request|high_frustration,3,2,,,,,
2511638,715859,2511636,"@AmazonHelp I connected Twitch and BattleNet together, but when I login to Hearthstone I do not see the loot. I looked at the FAQ and stuff to find my problem, but unfortunately I cannot see what I am doing wrong.","Customer: So I have Twitch Prime now, but I cannot claim my Hearthstone loot, even when I connected (and reconnected) it to the server. Dafuq?
AmazonHelp: @715859 I'm sorry for this frustrating experience! Without giving account specific details, can you tell us a little more of what's going on? Are you getting an error message or are you experiencing looping? ^HS
Customer: @AmazonHelp I connected Twitch and BattleNet together, but when I login to Hearthstone I do not see the loot. I looked at the FAQ and stuff to find my problem, but unfortunately I cannot see what I am doing wrong.",@715859 Thank you for elaborating. Please contact us here via phone or chat so we can look into this with you: https://t.co/EKXRLsnxJu ^GG,account,investigation,,3,1,,,,,
2958532,816564,2958531,"@amazonhelp so far you’ve tried to charge me $2600, 15 times in total","Customer: $7K hold on bank acc, order not shipping, what gives, @AmazonHelp? Spent 4 hours on the phone, no resolution to issue, worst experience ever
AmazonHelp: @816564 I'm so sorry to hear about the bad experience! Do you mind explaining a bit more? We'd like to help if we can! ^DY
Customer: @amazonhelp so far you’ve tried to charge me $2600, 15 times in total",@816564 Have you received an e-mail from our Account Specialist regarding the hold currently on your account? ^AC,shipping,other,explicit_human_request|high_frustration,3,1,,,,,
527616,242137,527614,Ordered a case and screen protector for my new phone on Wednesday and now it won’t be here until Monday 🙂 wtf @115821 it’s 2 day shipping not 5 dayyyyyy,Customer: Ordered a case and screen protector for my new phone on Wednesday and now it won’t be here until Monday 🙂 wtf @115821 it’s 2 day shipping not 5 dayyyyyy,"@242137 Sorry to hear this, Katrina. What day did we give for delivery at checkout and in the confirmation email?^SM",shipping,other,explicit_human_request|high_frustration,1,3,,,,,
820122,315357,820121,I’ve been saving money for the past two weeks so I can eat - today Amazon charged me for a prime account after my trial and I’m livid,Customer: I’ve been saving money for the past two weeks so I can eat - today Amazon charged me for a prime account after my trial and I’m livid,@315357 I'm sorry about that! You can manage and cancel your Prime membership by visiting us here: https://t.co/0yhqz9RHfj ^TK,payment,self_service,,1,0,,,,,
80579,116058,80580,@AmazonHelp Still nothing,"Customer: @AmazonHelp I have not been called yet...
AmazonHelp: @116058 We will be reaching out to you via e-mail once we've had a chance to review the details you've submitted to us. ^AC
Customer: @AmazonHelp Still nothing","@116058 Hi, we'll be in touch with an update as soon as possible. Apologies for the wait. ^TS",information,other,,3,5,,,,,
1105764,380952,1105765,@AmazonHelp I haven't received my 101₹ Cashback. Over one month I didn't receive and complained already raised still I didn't receive my Cashback. I trying since one month still issue is pending. I want my Cashback and compensation. Ridiculous service @115850 @AmazonHelp @14045 https://t.co/rsjn8YDDwx,"Customer: @115850 I accidentally requested for cancellation please don't cancel my order. Order # 404-9441701-1229127
AmazonHelp: @380952 &amp; we'll get it delivered to you as soon as possible. 2/2 ^EM
Customer: @AmazonHelp I haven't received my 101₹ Cashback. Over one month I didn't receive and complained already raised still I didn't receive my Cashback. I trying since one month still issue is pending. I want my Cashback and compensation. Ridiculous service @115850 @AmazonHelp @14045 https://t.co/rsjn8YDDwx","@380952 Apologies for the delay in the cash back. We'd like to sort this for you. Please share your details here: https://t.co/GIJyeYqKE0. We'll reach out to you with an update. Also, Please don't provide your order details, we consider it personal information. ^VN",cancellation,privacy_restriction,missing_delivery|high_frustration,3,3,,,,,
856927,323489,856926,Either I've had the worst luck in the world or Amazon customer service and support has significantly deteriorated @AmazonHelp,Customer: Either I've had the worst luck in the world or Amazon customer service and support has significantly deteriorated @AmazonHelp,"@323489 This isn't the experience we strive for, truly sorry to hear of this! Without personal/acct details can you tell us more? ^JE",complaint,other,high_frustration,1,0,,,,,
525532,241581,525533,"@AmazonHelp I am on call with your cust rep, he is asking me to do a bunch of stuff in the name of troubleshooting however he is not able to provide rationale behind any of the step he is asking me to do!! Spent more than 20 mins on phone now n still no resolution!!","Customer: @AmazonHelp Yes..
AmazonHelp: @241581 Thank you for confirming. Kindly connect with us here: https://t.co/0O4V24WkRF and we'll get this checked for you. ^PB
Customer: @AmazonHelp I am on call with your cust rep, he is asking me to do a bunch of stuff in the name of troubleshooting however he is not able to provide rationale behind any of the step he is asking me to do!! Spent more than 20 mins on phone now n still no resolution!!",@241581 Could you please let us know what was the resolution given by our agent? ^HR,product,acknowledgement,explicit_human_request,3,3,,,,,
1279706,419446,1279707,@AmazonHelp I'd be happy to. Can I have a private email to message please? Still no call back by the way.,"Customer: @AmazonHelp Nothing. The lady I spoke to didn't understand what I was trying to tell her, so I spent half an hour to no avail. Still waiting for the supervisor ring. Was told one to two hours and that was four hours ago!
AmazonHelp: @419446 Will you give us more information about what's going on? Please don't share account details with us. ^AB
Customer: @AmazonHelp I'd be happy to. Can I have a private email to message please? Still no call back by the way.","@419446 If you'd prefer us to private/direct message, please message us directly and we'll be happy to continue our dialog. ^MJ",information,other,explicit_human_request,3,3,,,,,
180977,158507,180976,@AmazonHelp Yes,"Customer: @AmazonHelp Yes but still not resolved. Blue dart is asking for address update. My item is in different city why ? How I will give address in other city
AmazonHelp: @158507 Have you shared your details in the link provided earlier? ^AG
Customer: @AmazonHelp Yes","@158507 Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG",information,acknowledgement,,3,5,,,,,
37588,124160,37586,@AmazonHelp No rush,"Customer: Yo we gotta talk on my lunch break @AmazonHelp
AmazonHelp: @124160 We're here for you! If you need immediate help, please reach out by phone or chat here: https://t.co/hApLpMlfHN ^KJ
Customer: @AmazonHelp No rush","@124160 We'd like to try to help here if we can! Without giving account information, can you tell us what's going on? ^KJ",complaint,information,explicit_human_request,3,5,,,,,
78769,133570,78772,@AmazonHelp ok,"Customer: @AmazonHelp What is the time??
AmazonHelp: @133570 I get your concern about the winners list, I'd request you to wait till the end of the day for the results to be announced. ^KH
Customer: @AmazonHelp ok",@133570 The winners for the Oneplus 5T contest will be declared on 20th Dec 2017. Kindly stay tuned. ^RB,information,other,,3,5,,,,,
1676681,510019,1676682,@AmazonHelp Already entered info on the link twice. Just got one generic will get back to you mail. Nothing yet !!,"Customer: @AmazonHelp @AmazonHelp Order # 405-9747744-8241925 Check the mailbox for ""__email__"" And try calling the agent num you gav
AmazonHelp: @510019 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ
Customer: @AmazonHelp Already entered info on the link twice. Just got one generic will get back to you mail. Nothing yet !!","@510019 We've received your details, we're working on your concern. We'll get back to you at the earliest. ^HA",order,other,explicit_human_request,3,3,,,,,
2599090,735817,2599091,@AmazonHelp I don't care about the account at this point. I've given up on Amazon. I just want the charge cancelled and the account destroyed so that this doesn't keep happening every month.,"Customer: @AmazonHelp I received the notification about my order being cancelled (major disappointment), and some confusing email about faxing in my bank statement(?) to unfreeze my account. Not sure about any ""specialist"", all I know is the people on the phone when i called were completely useless.
AmazonHelp: @735817 I'm sorry about the poor experience, it is understandably frustrating to be locked out of your account. Following the steps provided in the email from our Account Specialists, you'll be able to have your account unlocked and reset your password. ^RM
Customer: @AmazonHelp I don't care about the account at this point. I've given up on Amazon. I just want the charge cancelled and the account destroyed so that this doesn't keep happening every month.","@735817 In order to take action on the account it would first need to be verified by sending in the required information. The email that you received has the instructions to verify the account, you can find more info here: https://t.co/YVImQH6bdB. ^JJ",account,information,explicit_human_request|account_action|high_frustration,3,3,,,,,
1343556,408607,1343554,"Haha, I bought something from a 3rd-party seller on @115821. They had @walmart ship the wrong item to me and marked it up 43%.","Customer: Haha, I bought something from a 3rd-party seller on @115821. They had @walmart ship the wrong item to me and marked it up 43%.",@408607 I'm sorry to hear you've received the wrong item. Have you reached out to the seller directly: https://t.co/enL3ostd6D? ^MW,refund,other,,1,2,,,,,
1395607,444537,1395608,@AmazonHelp Don’t try to reach me theory.I am going to highlight it everywhere very badly. That is why I am creating these conversations with you guys,"Customer: @AmazonHelp My simple querry is MRP printed on pruduct is 1199. Then how come? You are selling it for 1399. Your conditions given on the link
AmazonHelp: @444537 I understand the confusion you have with the MRP, Om. You can get a clarity on it here https://t.co/KEvww0DWc8 ^MA
Customer: @AmazonHelp Don’t try to reach me theory.I am going to highlight it everywhere very badly. That is why I am creating these conversations with you guys","@444537 our efforts to offer you the lowest price, may result in fluctuations in our prices over time. (2/2)^SQ",information,other,,3,3,,,,,
2673435,752643,2673436,@AmazonHelp Thanks. I hv reported and discussed with CC exec. He promised me to resolve issue in next 2 hrs. Let’s see,"Customer: @115850 Appreciate delivery tracking system, but horrible delivery team. W/o contacting me sending regret msg. Tracking # 511366891466
AmazonHelp: @752643 I'm sorry about the delivery. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA
Customer: @AmazonHelp Thanks. I hv reported and discussed with CC exec. He promised me to resolve issue in next 2 hrs. Let’s see",@752643 That's great news. Keep us posted about the proceedings. ^HA,delivery,other,,3,1,,,,,
2935826,131812,2935827,@AmazonHelp I am regular Amazon customer ! I am extremely upset the way amazon treats its customer after sending fake product.Again i will never shop from amazon.I will fight till i get replacement.I can see same product available.I want replacement at any cost ..,"Customer: @AmazonHelp No MRP , No customer care details! Not even single Indian legal norms been followed.I am going tweet this government of India in next 60 mins . If I don't get replacement of fake bose speakers I have received. Thanks . https://t.co/l4ilsPHl1E
AmazonHelp: @131812 I get you being upset, Rajath. We're right on it. Kindly allow our team to get back to you with an update. Appreciate your understanding. ^MN
Customer: @AmazonHelp I am regular Amazon customer ! I am extremely upset the way amazon treats its customer after sending fake product.Again i will never shop from amazon.I will fight till i get replacement.I can see same product available.I want replacement at any cost ..","@131812 I understand your disappointment, Rajath. As communicated earlier, we are working on your concern and we'll get this resolved at the earliest. ^AS",refund,other,,3,3,,,,,
38570,124407,38571,@AmazonHelp Yes,"Customer: @AmazonHelp It was supposed to be delivered today and now it's saying rescheduled due to customer request. And I have not request anything
AmazonHelp: @124407 Thanks for the update; has the order already been dispatched? ^GS
Customer: @AmazonHelp Yes","@124407 We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",delivery,phone_chat,,3,5,,,,,
437947,219037,437945,. @AmazonHelp @115850 First you guys send SMS updates with the delivery guys' contact number and then these people deliberately keep their cellphones off. Today is the 2nd day of this Tamasha. Been waiting for my @132994 5T since yesterday. I hope you don't cancel my order.,Customer: . @AmazonHelp @115850 First you guys send SMS updates with the delivery guys' contact number and then these people deliberately keep their cellphones off. Today is the 2nd day of this Tamasha. Been waiting for my @132994 5T since yesterday. I hope you don't cancel my order.,@219037 That's strange. We understand you are yet to receive your order. Let us work on this right away and help you with the delivery. Please reach us via https://t.co/CNHA4voaWH and we'll check this out for you. ^VM,cancellation,phone_chat,explicit_human_request,1,3,,,,,
74655,132717,74654,@AmazonHelp Yes triple yes!,"Customer: @115821 I’m really disappointed with the delivery service for my orders around Oct.30 #superlate #IhavePrime #Why?
AmazonHelp: @132717 I'm sorry for the wait! Have we missed the delivery date provided in your order confirmation e-mail? ^BG
Customer: @AmazonHelp Yes triple yes!",@132717 Who is the carrier for your order? Have you had any further updates to the tracking?^PJ,delivery,other,,3,5,,,,,
888370,330928,888369,@AmazonHelp I ordered several items to come in and over looking them is it possible that if the cancellation doesn't go through that I could return 1 of them as it wasn't meant to be purchased?,Customer: @AmazonHelp I ordered several items to come in and over looking them is it possible that if the cancellation doesn't go through that I could return 1 of them as it wasn't meant to be purchased?,"@330928 I hope once you receive your items you want to keep them but if you decide otherwise, yes most items can be returned by using this: https://t.co/PyACxvY8Qo ^DJ",order,refund_replacement,,1,3,,,,,
2841850,740915,2841851,"@AmazonHelp what the hell... i already said, i am not able to login.. link you shared require login.. I displayed my info bcoz of no other way. amazon is not responding in mail or phone.. everyone everytime says sorry and asked to wait for another 24-48 hours.(its been 4month)","Customer: @AmazonHelp __email__ 7984718690 - account on hold from 4 months... connected to customer care 10 times, mailed to cis@amazon, called but no response at all. Worst side of amazon care. everyone ask to wait but no action
AmazonHelp: @740915 I apologize for the inconvenience. Account hold is followed by an email mentioning the reason. In case, you haven't received any such email; please share your details here: https://t.co/GIJyeYqKE0. We'll check and reach out to you with an update. ^VN (1/2)
Customer: @AmazonHelp what the hell... i already said, i am not able to login.. link you shared require login.. I displayed my info bcoz of no other way. amazon is not responding in mail or phone.. everyone everytime says sorry and asked to wait for another 24-48 hours.(its been 4month)","@740915 As the issue is related to your account closure, the account specialist team is the best which can help you out. Suggest you to reply to the email sent by our account specialist team. ^SG",account,other,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
2338641,676543,2338640,Why companies not caring about their customers knowing they are everything for any company!! Register complaints @121294 @118919,Customer: Why companies not caring about their customers knowing they are everything for any company!! Register complaints @121294 @118919,"@676543 Hello, Manish. Could you kindly let us know what went wrong? We'd like to help you. ^RS",complaint,other,,1,0,,,,,
364000,202270,363998,"@115850 Hi Amazon, I placed an order half n hour back, which i now want to cancel but I cant locate Cancel order option. Please help.","Customer: @115850 Hi Amazon, I placed an order half n hour back, which i now want to cancel but I cant locate Cancel order option. Please help.",@202270 Please get in touch with our support team: https://t.co/vlvfJr4nN9 for further assistance. ^HA,cancellation,other,,1,0,,,,,
1200587,402094,1200588,"@115850 . I had bought the one plus 5 smartphone on 27th July under the SBI debit card offer of ₹1500 cashback. Not received it yet,","Customer: @115850 . I had bought the one plus 5 smartphone on 27th July under the SBI debit card offer of ₹1500 cashback. Not received it yet,",@402094 That's strange. Let us check this out for you. Please reach us via(1/2) ^VM,payment,phone_chat,explicit_human_request|missing_delivery,1,2,,,,,
2102446,620867,2102448,@AmazonHelp I live in rural Alabama. And was told tonight by CS that the item is out of stock and they don’t know when it will return.,"Customer: @AmazonHelp That I paid overnight shipping for on SUNDAY. That still hasn’t shipped. Crappy, crappy customer service.
AmazonHelp: @620867 It's not unusual to ship out the day of delivery. Please let us know if we miss the delivery date. ^AG
Customer: @AmazonHelp I live in rural Alabama. And was told tonight by CS that the item is out of stock and they don’t know when it will return.","@620867 Since the item is out of stock, were we able to offer any other options for you? ^CL",shipping,other,,3,3,,,,,
2266851,659792,2266849,@115821 is taking 4 days to process the order. But @118702 is processed and shipped the same item in a hour. #GoHell @AmazonHelp . Superb services by you @118702 . Keep going. Photos are self explanatory. https://t.co/uCHYT3QIaf,Customer: @115821 is taking 4 days to process the order. But @118702 is processed and shipped the same item in a hour. #GoHell @AmazonHelp . Superb services by you @118702 . Keep going. Photos are self explanatory. https://t.co/uCHYT3QIaf,@659792 Certainly not the kind of words we'd like to hear. Orders are shipped to meet the estimated delivery date. Kindly wait until the estimated delivery date and I'm positive your order will be delivered. ^AR,shipping,other,,1,3,,,,,
2779180,776287,2779181,Day10 waiting for my order. Is this what #AmazonPrime feels like? Cannot fulfill an order #falsepromises @115821 @115850 does not value it’s customers. The customer care agent asked me to cancel my order. @115851 Are you seeing this? https://t.co/zAisGvOI5F,Customer: Day10 waiting for my order. Is this what #AmazonPrime feels like? Cannot fulfill an order #falsepromises @115821 @115850 does not value it’s customers. The customer care agent asked me to cancel my order. @115851 Are you seeing this? https://t.co/zAisGvOI5F,"@776287 My apologies about the delay, Kartik. We'd like to assist you, Please share your details here:https://t.co/beaaDm0muc and we’ll contact you at the earliest. Please don't provide your order details, as we consider it to be personal information. 1/2 ^NK",cancellation,privacy_restriction,explicit_human_request,1,3,,,,,
2869525,796857,2869524,@115821 trying to be slick and charge me for overnight fee even though they didn’t deliver the goods. Step back!,Customer: @115821 trying to be slick and charge me for overnight fee even though they didn’t deliver the goods. Step back!,@796857 Did we miss the delivery date in the confirmation e-mail? You can check here: https://t.co/YVSRwfHeos ^BH,payment,information,,1,0,,,,,
477662,228477,477664,@AmazonHelp You gave me 3 reasons for the delay. But all of them different and all because I called and asked why it hasn't been dispatched. Also you have now taken money from me for a item I haven't received. Great.,"Customer: @AmazonHelp Ordered a phone 7 days ago. Only found out today it won't arrive today. Been calling for 3 days and heard 3 different reasons. Also promised a delivery today from a CS rep called Lou. Very disappointed and angry.
AmazonHelp: @228477 Thanks for that information. When you spoke with us, what did we advise as the reason for the delay? ^RB
Customer: @AmazonHelp You gave me 3 reasons for the delay. But all of them different and all because I called and asked why it hasn't been dispatched. Also you have now taken money from me for a item I haven't received. Great.",@228477 I'd like to have a specialist from my team look in to this with you. Please send us your info here and we'll investigate. https://t.co/nw1ZJmPA90 ^MW,delivery,investigation,explicit_human_request|missing_delivery|high_frustration,3,3,,,,,
1690756,513300,1690758,@AmazonHelp Yeah I called and you guys lied multiple times about when you’d be here. Then you provided a link for me to reorder that didn’t work. Kudos.,"Customer: @117093 is only 8 hours late delivering my groceries so far. I’m sure I can’t starve to death in 8 hours💀brightside is its GOALW8 time
AmazonHelp: @513300 Oh my! I'm so sorry you order is late! We'd like to look further into this for you here: https://t.co/hApLpMlfHN ^WJ
Customer: @AmazonHelp Yeah I called and you guys lied multiple times about when you’d be here. Then you provided a link for me to reorder that didn’t work. Kudos.","@513300 We'd like to look into this for you. As detailed as possible, please provide your info here: https://t.co/a3urK9rVRg ^BV",cancellation,investigation,,3,3,,,,,
1633175,414114,1638668,@115850 Then why did the executive tell me that he has taken a request for cancellation?,"Customer: @115850 ordr404-5150964-5784321 Prime membr, prime ordr on 14th, estmtd dlvry on 23rd! Same prodct, grntd dlvry 2mo if ordrd 2dy.
Customer: @115850 I'd asked customer care to cancel order 404-5150964-5784321. It's still not cancelled and my number is blocked to receive call backs! Why?
Customer: @115850 Then why did the executive tell me that he has taken a request for cancellation?",@414114 and we'll issue the refund once the product is returned to us. Do keep us posted in case of any further concerns. 2/2 ^KA,cancellation,refund_replacement,explicit_human_request,3,3,,,,,
1196795,401191,1196794,"@AmazonHelp Had ordered a 1080 ti, got a code for destiny 2, but it's saying that the code was already redeemed?","Customer: @AmazonHelp Had ordered a 1080 ti, got a code for destiny 2, but it's saying that the code was already redeemed?","@401191 That's not good, Daniel! Let's talk about this in real time. Call or chat with us here: https://t.co/o7Y4gGORRJ ^BA",order,other,,1,2,,,,,
1897412,565502,1897413,"@115821 once again: 2 day shipping is 2 days, not 3 is #betsydevos running the show over there while #Bezos is counting his pile of money?","Customer: @115821 once again: 2 day shipping is 2 days, not 3 is #betsydevos running the show over there while #Bezos is counting his pile of money?",@565502 I'm sorry for the wait! Two-Day shipping refers to transit time in business days once an order's shipped! (1/2),shipping,other,,1,2,,,,,
1391182,353035,1391185,@AmazonHelp So what should I do. Why u r not take this seriously. Your service 100% bad.,"Customer: @115850 What a experience with U,dt of delivery 16th Oct, till date not receive sms, phone call from your end. 406-5971342-8385950 1/3
AmazonHelp: @353035 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD
Customer: @AmazonHelp So what should I do. Why u r not take this seriously. Your service 100% bad.",@353035 we can help. Appreciate your cooperation. ^SG(2/2),information,other,explicit_human_request,3,3,,,,,
387545,207730,387547,"@AmazonHelp If the package is ""in transit"" the link doesn't work. UPS tracking shows it delivered it almost a month ago, but it didn't show as received.","Customer: @AmazonHelp I still haven't gotten a refund and I can't find the link to choose the chat or phone option. I just get caught in a loop of refund pages.
AmazonHelp: @207730 You can contact us using this link: https://t.co/hApLpMlfHN by 1) Signing in 2) Select order 3) Select Issue 4) Request call ^ZW
Customer: @AmazonHelp If the package is ""in transit"" the link doesn't work. UPS tracking shows it delivered it almost a month ago, but it didn't show as received.",@207730 Have you tried selecting a different order and contacting by phone or chat? You can explain the issue when you reach an agent. ^JJ,delivery,phone_chat,explicit_human_request,3,3,,,,,
1005065,357888,1005067,@AmazonHelp Thank u. I have read how 2 con-customers cheated Amazon of 50+70 lakhs by fraud claims of receiving empty boxes. Hope my suggestion helps.,"Customer: @115850 @118702 Tell customer to open order in front of ur delivery boy. Let him verify. This will ensure zero fraud claims by conmen.
AmazonHelp: @357888 We'll record your comments as feedback to the relevant team for improvements. ^MJ
Customer: @AmazonHelp Thank u. I have read how 2 con-customers cheated Amazon of 50+70 lakhs by fraud claims of receiving empty boxes. Hope my suggestion helps.",@357888 Absolutely! We welcome your suggestions. We'll surely forward your comments to our relevant teams. ^GD,delivery,other,,3,1,,,,,
133637,146126,133635,"Hi @115850, I have purchased iPhone during Great Indian Sale- Aug 2017 using SBI Credit card and should have received Rs1500 cash back by 12th Nov, but still I haven't received it. Please check and let me know the status. email: __email__","Customer: Hi @115850, I have purchased iPhone during Great Indian Sale- Aug 2017 using SBI Credit card and should have received Rs1500 cash back by 12th Nov, but still I haven't received it. Please check and let me know the status. email: __email__",@146126 I'm sorry for the delay Bharath. Did you inform about this to our customer service team here: https://t.co/vlvfJr4nN9. ^SI,payment,phone_chat,explicit_human_request|missing_delivery,1,3,,,,,
1740778,129248,1740780,"@AmazonHelp OR NOTES HMMMMMM WONDER HOW THAT CAN BE. NO PRODUCT NO ORDER, CANCELED, WHAT KIND OF BS IS THIS?????","AmazonHelp: @129248 We're here to help. What option or information did we give when you contacted us? ^GG
Customer: @AmazonHelp So once again you failed me. I am so angry right now. I'm on the phone with ANOTHER SUPERVISOR MARK DIDNT SEEM TO LEAVE A REPLACEMENT ORDER
Customer: @AmazonHelp OR NOTES HMMMMMM WONDER HOW THAT CAN BE. NO PRODUCT NO ORDER, CANCELED, WHAT KIND OF BS IS THIS?????",@129248 I'm sorry for the poor experience! Was the second supervisor able to help you? What options or solutions were offered? ^JF,refund,other,explicit_human_request|high_frustration,3,3,,,,,
2104950,621340,2104949,"@115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,","Customer: @115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,","@621340 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN",delivery,privacy_restriction,explicit_human_request|missing_delivery|high_frustration,1,3,,,,,
1435742,453320,1435744,@AmazonHelp Cancel Reason: Technical Problem Does tech prob mean you didn't want me to make my purchase at the sale price because it went up ten fold.,"Customer: @AmazonHelp Wed I ordered am item that was reduced for sale. Today you cancel my order &amp; it's back at full price. Is this some Bait &amp; Switch
AmazonHelp: @453320 Sorry to hear this - did we advise why the order was cancelled ? ^TD
Customer: @AmazonHelp Cancel Reason: Technical Problem Does tech prob mean you didn't want me to make my purchase at the sale price because it went up ten fold.",@453320 Was the item sold by Amazon or a seller: https://t.co/Y5jpI9gRhE? ^CO,cancellation,other,,3,3,,,,,
682953,282993,682955,@AmazonHelp Colis privé,"Customer: @AmazonHelp 25 novembre
AmazonHelp: @282993 Quel est le transporteur en charge de la livraison s'il vous plaît? ^FA
Customer: @AmazonHelp Colis privé",@282993 Je suis sincèrement désolée du désagrément causé. Avez-vous reçu un e-mail expliquant les raisons de ce retard s'il vous plaît? ^FA,payment,other,,3,2,,,,,
387132,207639,387133,@AmazonHelp Amazon so what is actually happening with this please. Looked at my account and nothing. Also why do i have to do this over an open twitter,"AmazonHelp: @207639 Oh! We'd like to do that for you! Please call or chat with us here: https://t.co/JzP7hlA23B ^MH
Customer: @AmazonHelp what the hell are you on about
Customer: @AmazonHelp Amazon so what is actually happening with this please. Looked at my account and nothing. Also why do i have to do this over an open twitter",@207639 Have you had the chance to call or chat with us using the link ^MH provided? We'll be able to assist in real-time! ^KN,information,other,explicit_human_request,3,3,,,,,
