golden_id,customer_tweet_id,brand_tweet_id,customer_author_id,current_customer_message,historical_brand_response,conversation_context,context_turn_count,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient,sampling_reason,candidate_intent,candidate_action,ambiguity_score,escalation_flags
AMZ-0150,1120011,1120012,384245,"@AmazonHelp I have, but your customer care has been of no help so far, infact its only harassment. Disappointing to see such poor client dealing @115821",@384245 We've received your details and are working on it. We'll get back to you soon. I'll forward your feedback internally. ^PS,"Customer: @AmazonHelp I have already done this three times. This is my fourth communication! You already have all my complaint details
AmazonHelp: @384245 We're unable to access your account details over Twitter. Kindly share them on the link above and we'll look into it. ^PS
Customer: @AmazonHelp I have, but your customer care has been of no help so far, infact its only harassment. Disappointing to see such poor client dealing @115821",3,,,,,,context_heavy,customer_service_complaint,investigation,0,
AMZ-0151,2269351,2269349,660363,@115850 What is this now😫 https://t.co/ldP46lCNZd,@660363 Please provide the details. We will check and connect with you accordingly ^RW,"Customer: @115850 .. fraudulent..the package which I didn't received... although m getting message it has been delivered to customer..then they said it's lost..are you making fool of customers https://t.co/wfuj502Gth
Customer: @115850 What is this now😫 https://t.co/ldP46lCNZd",2,,,,,,ambiguous;escalation;context_heavy,information_general,unknown,6,missing_delivery
AMZ-0152,295863,295864,186459,@AmazonHelp They are saying massively different information from new challenge other and from what your staff say. This is ridiculous #CustomerService,"@186459 Apologies, did they ask you to wait until a certain date? ^JJ","Customer: @AmazonHelp Your staff are utterly incompetent and none of them know what's happening or where it is pr when it will be delivered #customerexperience
AmazonHelp: @186459 What is showing on the order at the moment? We would be unable to give a time slot.^CD
Customer: @AmazonHelp They are saying massively different information from new challenge other and from what your staff say. This is ridiculous #CustomerService",3,,,,,,ambiguous;escalation;context_heavy,information_general,information,4,high_frustration
AMZ-0153,2901027,2901025,142322,"@AmazonHelp Corresponding via email has been an exercise in futility. At this point, I need a phone call ASAP. I want to move this off of social media, but there has been zero action taken. You know my contact information. I supplied you both my phone number and twitter handle. Call me.",@142322 Hello Keau! I'm sorry that this has been so frustrating! We are unable to pull your account details over social media. Please reach out to us via phone so we can investigate the status of your account and see what options are available. https://t.co/jzvkhdlrK5 ^WB,"Customer: Amazon has operationalized the human out of customer service. It's been a week since I first contacted Amazon regarding a fraud and identity theft issue. I've been given the run around and there has been zero action taken to fix this. @115851 @115821 @AmazonHelp @16828
AmazonHelp: @142322 I apologize for the trouble! What was advised when you last spoke with us? Did we schedule a follow-up? Can you access your account, or has it been locked? ^NC
Customer: @AmazonHelp Corresponding via email has been an exercise in futility. At this point, I need a phone call ASAP. I want to move this off of social media, but there has been zero action taken. You know my contact information. I supplied you both my phone number and twitter handle. Call me.",3,,,,,,ambiguous;escalation;context_heavy,information_general,phone_chat,4,explicit_human_request
AMZ-0154,979510,979511,352294,@AmazonHelp What is ^HA?,@352294 These are our signatures on Twitter. ^RI,"Customer: @AmazonHelp Are you seriously kiddin me? This is your response! Such pathetic customer experience. No discoverability whatsover. Is this gaming for you?
AmazonHelp: @352294 Sorry you're upset with the classification. I've shared your feedback with the concerned team for review. ^HA
Customer: @AmazonHelp What is ^HA?",3,,,,,,ambiguous;escalation;context_heavy,information_general,acknowledgement,4,high_frustration
AMZ-0155,219565,219564,168355,@AmazonHelp Didn't receive new communication.,"@168355 We are working on your issue. We will ensure to close this at the earliest, ^CB","Customer: @AmazonHelp @115851 yes I did. Tell me what is your SLA for solving issue? Seems to be in years.
AmazonHelp: @168355 Thanks for confirming. You should've received a reply from us, you can check your inbox here: https://t.co/DTSNmGldJf. ^MS
Customer: @AmazonHelp Didn't receive new communication.",3,,,,,,ambiguous;escalation;context_heavy,information_general,acknowledgement,4,missing_delivery
AMZ-0156,820130,820129,315360,"Got this in a box of spaghetti, Kraft dinner, potato chips, and spaghetti-Os. Honest mistake or is @115821 trying to tell me something? https://t.co/PNFYUiBehp",@315360 We're trying to tell you that you need more snacks! ^TR,"Customer: Got this in a box of spaghetti, Kraft dinner, potato chips, and spaghetti-Os. Honest mistake or is @115821 trying to tell me something? https://t.co/PNFYUiBehp",1,,,,,,ambiguous,information_general,unknown,2,
AMZ-0157,1602368,1602370,491845,@AmazonHelp Is there someone I can speak to about this?,@491845 placed from his account. Appreciate your understanding in this. (3/3)^HR,"Customer: @115850 A friend ordered a package for me and sent it to my address. Delivery was promised for yesterday. I didn't receive anything, and now it says the package has been delivered.
AmazonHelp: @491845 That's odd. Let our team look into it. Please ask your friend to reach out to our support team for further assistance. ^HR
Customer: @AmazonHelp Is there someone I can speak to about this?",3,,,,,,ambiguous;escalation;context_heavy,information_general,investigation,2,missing_delivery
AMZ-0158,682584,682585,119454,@AmazonHelp ok thx,"@119454 You're welcome! If you need assistance with anything in the future, we'll be right here to help. ^MA","Customer: @AmazonHelp Thx. How do i do that? Is there a form? email? or twitter is enough.
AmazonHelp: @119454 We're everywhere 😝 JK, please give your feedback here and I'll forward it internally. ^MS
Customer: @AmazonHelp ok thx",3,,,,,,ambiguous;context_heavy,information_general,unknown,4,
AMZ-0159,2154272,2154269,632932,Dear @115821 I have Amazon id __email__' Now i'm purchased 4 items 00:30 hours ago but In your site said order canceled or purchase order failed but in my account debit total of amount 4 items How can i trust second time for purchasing your site??,"@632932 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS 2/2",Customer: Dear @115821 I have Amazon id __email__' Now i'm purchased 4 items 00:30 hours ago but In your site said order canceled or purchase order failed but in my account debit total of amount 4 items How can i trust second time for purchasing your site??,1,,,,,,balanced_intent,information_general,unknown,0,
AMZ-0160,1061348,1061350,370608,@AmazonHelp Where is my product ?,@370608 We've sent a correspondence to your registered account. Please check the same and get back for further assistance. ^VR,"Customer: @115821 atleast tell me that your product will not be delivered......f..k off https://t.co/Oiyl6EA9R3
AmazonHelp: @370608 We've responded to you here: https://t.co/q3yl2URsPK, Suraj. Please click on the link for more information. ^KS
Customer: @AmazonHelp Where is my product ?",3,,,,,,ambiguous;context_heavy,information_general,information,4,
AMZ-0161,896701,896702,315727,@AmazonHelp @115851 Hi Jeff your people are saying this promotion is fake but in the screenshot your promotion link nd your brand name is there... https://t.co/kTdBF0Venx,@315727 Thanks for the heads up. I'll be sure to pass your feedback to the concerned team internally. ^SG,"AmazonHelp: @315727 This is not a genuine offer, Parth. Please do not share your personal or financial information. For genuine offers, 1/2 ^NK
Customer: @AmazonHelp @115851 How can I trust you when it is clearly mentioned over here.....if you do not want to give this reward....please tell me
Customer: @AmazonHelp @115851 Hi Jeff your people are saying this promotion is fake but in the screenshot your promotion link nd your brand name is there... https://t.co/kTdBF0Venx",3,,,,,,ambiguous;context_heavy,information_general,information,2,
AMZ-0162,382625,382623,206706,@115821 @AmazonHelp instead of as in image tells me what is not available on checkout and post address pick. for a power user i have multiple addresses can pick https://t.co/m3ohNokaaD,@206706 I'm unable to comprehend your concern. Could you please elaborate so that we can assist you accordingly? ^RB,"Customer: @115821 need way to say shopping for a delivery address first, then show me only search results available there #sillyUi #UserInterfaceFail https://t.co/i8XebT7nMh
Customer: @115821 @AmazonHelp instead of as in image tells me what is not available on checkout and post address pick. for a power user i have multiple addresses can pick https://t.co/m3ohNokaaD",2,,,,,,context_heavy,information_general,unknown,0,
AMZ-0163,2488434,2488436,710662,@AmazonHelp I need to change the shipping address but it’s already in the processing stage,"@710662 Oh no! When you contacted us previously, what information and options were given to you? Did we try to stop the shipment and change it on our end? ^HC","Customer: @AmazonHelp Your customer service representatives can barely speak English so now I can’t get anything figured out about my order
AmazonHelp: @710662 So we can know how to assist, will you please explain the issue you are having with your order? ^RO
Customer: @AmazonHelp I need to change the shipping address but it’s already in the processing stage",3,,,,,,ambiguous;escalation;context_heavy,order_change_cancel,phone_chat,4,explicit_human_request
AMZ-0164,748739,748740,298989,@AmazonHelp Please cancel this order,"@298989 I get your disappointment, Shailesh. Request you to wait as our team is working on the issue. ^NK","Customer: @AmazonHelp If you have not delivered product. But my account still shows delivered.
AmazonHelp: @298989 Thanks for sharing your details. We'll reach out to you at the earliest. ^CB
Customer: @AmazonHelp Please cancel this order",3,,,,,,ambiguous;context_heavy,order_change_cancel,information,6,
AMZ-0165,252846,252848,176088,"@AmazonHelp @115850 , I ws already in contact with them, but they couldnt help, afterall I had to cancel my order.. 😐😐 #WorstAmazon",@176088 Apologies for the trouble Praveen. I'll surely pass on your feedback to our team internally. ^PB,"Customer: Dear @115850 , worst delivery system. After paying 100 rs more for Prime too, Couldn't receive my order in the given time.
AmazonHelp: @176088 Apologies, Praveen. Please connect with our support team using this link: https://t.co/vlvfJrlYEH and it'll be sorted. ^SK
Customer: @AmazonHelp @115850 , I ws already in contact with them, but they couldnt help, afterall I had to cancel my order.. 😐😐 #WorstAmazon",3,,,,,,ambiguous;escalation;context_heavy,order_change_cancel,acknowledgement,2,high_frustration
AMZ-0166,1745415,1745414,288407,Dawg the motherfucking @115821 associate sent it to the wrong address. Second motherfucking time amazon got me fucked up in weeks yo. Wtf,"@288407 I'm sorry your order was sent to the wrong address. We'd like to help, please contact us here: https://t.co/EKXRLsnxJu ^AF",Customer: Dawg the motherfucking @115821 associate sent it to the wrong address. Second motherfucking time amazon got me fucked up in weeks yo. Wtf,1,,,,,,ambiguous,order_change_cancel,unknown,2,
AMZ-0167,437947,437945,219037,. @AmazonHelp @115850 First you guys send SMS updates with the delivery guys' contact number and then these people deliberately keep their cellphones off. Today is the 2nd day of this Tamasha. Been waiting for my @132994 5T since yesterday. I hope you don't cancel my order.,@219037 That's strange. We understand you are yet to receive your order. Let us work on this right away and help you with the delivery. Please reach us via https://t.co/CNHA4voaWH and we'll check this out for you. ^VM,Customer: . @AmazonHelp @115850 First you guys send SMS updates with the delivery guys' contact number and then these people deliberately keep their cellphones off. Today is the 2nd day of this Tamasha. Been waiting for my @132994 5T since yesterday. I hope you don't cancel my order.,1,,,,,,ambiguous,order_change_cancel,phone_chat,2,
AMZ-0168,680669,680668,282415,@AmazonHelp I accidentally cancelled my orders. Can you please still deliver?,"@282415 Hey, after the orders are canceled we are not able to reinstate them. Did you get an email confirming they've been canceled?^MA",Customer: @AmazonHelp I accidentally cancelled my orders. Can you please still deliver?,1,,,,,,ambiguous,order_change_cancel,unknown,2,
AMZ-0169,1557309,1557308,448706,"Don’t always use the buy now feature on @115821 but when I do, I ship my package to the wrong address https://t.co/tc4KW9sGB7",@448706 You can edit your address before it ships here: https://t.co/Y5jpI9gRhE We can also help you here: https://t.co/hApLpMlfHN ^DW,"Customer: Don’t always use the buy now feature on @115821 but when I do, I ship my package to the wrong address https://t.co/tc4KW9sGB7",1,,,,,,balanced_intent,order_change_cancel,unknown,0,
AMZ-0170,2279704,2279703,122423,@115821 @AmazonHelp I can't cancel my order for these earphones. #batman https://t.co/HlZZeUtt3b,"@122423 Thanks for reaching out, Joy! If you're unable to cancel your order, it's possible it could be shipping out soon. For more info, please refer here: https://t.co/GLAMX5VIRZ ^FD",Customer: @115821 @AmazonHelp I can't cancel my order for these earphones. #batman https://t.co/HlZZeUtt3b,1,,,,,,balanced_intent,order_change_cancel,phone_chat,0,
AMZ-0171,1194513,1194515,400677,@AmazonHelp It's up to date🤷🏽‍♀️,@400677 Hi! Let's try logging out and logging back in. Let us know if this works! ^BA,"Customer: Amazon app refuses to load my shopping list. Fix please @115821
AmazonHelp: @400677 I'm sorry your shopping list won't load. Is the app fully up-to-date? To check, please visit the app store on your device. ^MB
Customer: @AmazonHelp It's up to date🤷🏽‍♀️",3,,,,,,ambiguous;context_heavy,ambiguous,self_service,8,
AMZ-0172,2949381,2949383,137253,@AmazonHelp I did that already,"@137253 I'm glad you've contacted us about this. In some cases, items may arrive later than expected. If your items don't arrive by the 5th, please contact us once more for additional options. ^RA","Customer: @115851 @115817 @115821 I order 5 items they were lost. Received a refund Inna gift card to reorder Sunday. Promised 2 day delivery. Have 3/5 2 can't be located
AmazonHelp: @137253 I'm sorry you haven't received your order! While we can't see your account with Twitter, we'd love to help! Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^DD
Customer: @AmazonHelp I did that already",3,,,,,,ambiguous;context_heavy,ambiguous,phone_chat,8,
AMZ-0173,1428267,1428268,451778,@AmazonHelp Ive been doing this,@451778 Have you tried reaching out to us here via phone or chat: https://t.co/hApLpMlfHN so we can look into this together? ^ZW,"Customer: @AmazonHelp I just wanna know if you guys are gonna ship my package or not because it was supposed to send yesterday and keeps saying revise payment
AmazonHelp: @451778 That's not good! You can view how to fix payment issues with us here: https://t.co/0H9haR3EgN ^KP
Customer: @AmazonHelp Ive been doing this",3,,,,,,ambiguous;context_heavy,ambiguous,unknown,8,
AMZ-0174,1220897,1220898,174083,@AmazonHelp Not there https://t.co/IPLFF3sIzE,"@174083 In order to use chat, you'll need to be on a non mobile device. Could you send us the title of the book you purchased? ^VS","Customer: @AmazonHelp Do you have a live chat?
AmazonHelp: @174083 Yes, we do!! We will be happy to help via chat! Reach out to us here and select the chat option: https://t.co/hApLpMlfHN ^NN
Customer: @AmazonHelp Not there https://t.co/IPLFF3sIzE",3,,,,,,ambiguous;context_heavy,ambiguous,phone_chat,8,
AMZ-0175,519711,519712,239939,@AmazonHelp This problm accur https://t.co/cojiZru3cn,@239939 I checked the image and I see that a text message has been sent with the instructions on unlocking your account. Kindly proceed with the instructions provided. ^GK,"Customer: @AmazonHelp Extremely sorry sir .. i disturb you on you working time ,but still I haven’t received any mail or form in gmail or any spam or junk file so kindle plz help me .my gmail is __email__ https://t.co/kmKBK0Jamh
AmazonHelp: @239939 I understand your concern that you unable to find the email from our account specialist team. Kindly skip sign in and share your details here: - https://t.co/beaaDlIL5C. We'll get in touch with you. ^SC
Customer: @AmazonHelp This problm accur https://t.co/cojiZru3cn",3,,,,,,ambiguous;context_heavy,ambiguous,information,8,
AMZ-0176,1438639,1438640,453871,@AmazonHelp It's working now fam.,"@453871 Great, thanks for keeping us posted. Do let us know if there are anymore concerns. ^MS","Customer: @AmazonHelp Any update lads?
AmazonHelp: @453871 Please contact us from the link seen in the screenshot and we'll have this checked for you. ^NR
Customer: @AmazonHelp It's working now fam.",3,,,,,,ambiguous;context_heavy,ambiguous,phone_chat,8,
AMZ-0177,503392,503389,235301,@AmazonHelp Here https://t.co/SLQh5mXvaS,@235301 Oh no! I am sorry for the inconvenience this has caused you. Please allow us to assist you further. Contact us via phone or email here: https://t.co/JzP7hlA23B ^LM,"Customer: @AmazonHelp https://t.co/HVtKiHh8jM Cheated me !
AmazonHelp: @235301 I'm sorry you had a poor experience! Without personal or account information, can you tell us what's going on? ^AH
Customer: @AmazonHelp Here https://t.co/SLQh5mXvaS",3,,,,,,ambiguous;context_heavy,ambiguous,information,8,
AMZ-0178,913817,913818,337019,@AmazonHelp It's 23-Oct,@337019 you to wait and the product will be delivered to you.(2/2)^GD,"Customer: @115850 hi,can u confirm delivery status of order #403-6284503-7327503?? I have followed up through Amazon app customer care ,but no help.
AmazonHelp: @337019 Could you confirm if we've missed the estimated delivery date, Anuj? ^JC
Customer: @AmazonHelp It's 23-Oct",3,,,,,,ambiguous;context_heavy,ambiguous,unknown,8,
AMZ-0179,1376022,1376024,440328,@AmazonHelp Just sent it,@440328 Thank you. I can confirm we've received your information and will follow up shortly. ^AM,"Customer: @AmazonHelp AMZL US
AmazonHelp: @440328 We'd like to look into your delivery. When you have a moment, please send us your details: https://t.co/YAHyliID33 ^AM
Customer: @AmazonHelp Just sent it",3,,,,,,ambiguous;context_heavy,ambiguous,investigation,8,
AMZ-0180,141065,683009,147817,@AmazonHelp Did it again...,@147817 Thank you for sharing your details. We'll work on it and reach out to you soon. ^AP,"Customer: @115850 your app says my order got delivered yesterday though it has not been delivered yet. Pls help https://t.co/BpuvpsV8QN
AmazonHelp: @147817 Sorry to that you haven't received your order yet. Kindly share your details here: https://t.co/beaaDm0muc &amp; we'll contact you with an update. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY
Customer: @AmazonHelp Did it again...",3,,,,,,ambiguous;context_heavy,ambiguous,information,8,
AMZ-0181,490402,490400,231825,"@AmazonHelp That's incredibly helpful, thanks!!",@231825 We're here if you need anything! Just keep us updated! ^FR,"Customer: @AmazonHelp Hello, I've received a notification saying my item has been delivered. I've been home all day and can assure you it hasn't. Where is it please? Order # 206-1480209-2756313
AmazonHelp: @231825 I understand your frustration! Here is some information on deliveries that may help https://t.co/b9rpKmwFwx. Let us know! ^DJ
Customer: @AmazonHelp That's incredibly helpful, thanks!!",3,,,,,,ambiguous;context_heavy,ambiguous,information,8,
AMZ-0182,1408104,1408101,447291,@AmazonHelp This!! Not very helpful!! https://t.co/edthsiTLSl,"@447291 We still expect your order to arrive by 10PM. If it doesn't arrive, please reach out to us by phone: https://t.co/JzP7hlA23B ^VS","Customer: @AmazonHelp deliver between 7am and 10pm... is it going to arrive????
AmazonHelp: @447291 We don't have access to your orders through social media. What does your tracking info show: https://t.co/ijxJ9jCwr9? ^BV
Customer: @AmazonHelp This!! Not very helpful!! https://t.co/edthsiTLSl",3,,,,,,ambiguous;context_heavy,ambiguous,unknown,8,
AMZ-0183,533266,533267,243541,@AmazonHelp No. It says nothing. https://t.co/Gu1gGcoMjU,@243541 Does your residence require a security code for access? Have you updated this information in your account delivery settings? ^RB,"Customer: @AmazonHelp I’ve already called customer service and they don’t have many way of contacting the depo...all they offer me is putting a delivery instruction on the order (which didn’t work before) and offer to extend my prime (I don’t want it...it’s already been extended)
AmazonHelp: @243541 Hi, has the carrier updated tracking with a reason behind the unsuccessful attempts: https://t.co/BQmcNXDGU8 ^TS
Customer: @AmazonHelp No. It says nothing. https://t.co/Gu1gGcoMjU",3,,,,,,ambiguous;context_heavy,ambiguous,phone_chat,8,
AMZ-0184,2715898,2715900,710423,@AmazonHelp Now it's Looking Fine .,@710423 Thank you for keeping us posted. ^AP,"Customer: @115821 , Please Check it at your end , Having some Problem on Sign in of user @AmazonHelp @123644 https://t.co/bxBbVCy8Is
AmazonHelp: @710423 Kindly try accessing the link through a different browser. Please keep us posted if the issue persists. ^AP
Customer: @AmazonHelp Now it's Looking Fine .",3,,,,,,ambiguous;context_heavy,ambiguous,unknown,8,
AMZ-0185,2898907,2898909,803122,@AmazonHelp No. It's not. https://t.co/d4CpsIcx5v,"@803122 The delivery charges as assigned by the seller, will be applied to the order on basis of the shipping address at Checkout. To see a seller's shipping rates and policies, visit the seller detail page. (2/2) ^SV","Customer: @115850 I don't see this much often. Is this site a joke? ₹3700 delivery charge for a ₹5000 product. Customer care says to visit website for help and then disconnects. What a horrible service!!!! @118702 https://t.co/PnhjxEF9yx
AmazonHelp: @803122 Thank you for flagging this, Anoop! However, I see that the error has been rectified now. ^RI
Customer: @AmazonHelp No. It's not. https://t.co/d4CpsIcx5v",3,,,,,,ambiguous;context_heavy,ambiguous,self_service,8,
AMZ-0186,83526,83524,134351,@AmazonHelp I have just tried that &amp; was advised that no action could be taken until Friday 01 December.,"@134351 It's never our intention to cause any frustration, as we strive to get your orders to you by the date given. However, unforeseen circumstances can cause delays. Most deliveries can arrive the next day after the scan. Please let us know when your items arrive! ^FR","Customer: Furious with @115830 carrier: package containing 3 orders claims to have been delivered but I don't have it &amp; I have checked everywhere and checked with my neighbours. I want to find it as weather is not good.
AmazonHelp: @134351 I am so sorry for the troubles with your orders not arriving yet! We'd like to help out any way we can, but don't have access to account information on Twitter. If you could reach us by Phone or Chat: https://t.co/JzP7hlA23B we would be happy to look into this! ^FR
Customer: @AmazonHelp I have just tried that &amp; was advised that no action could be taken until Friday 01 December.",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,investigation,4,failed_support;missing_delivery;high_frustration
AMZ-0187,459955,459957,224295,@AmazonHelp Sent you a long email with the transcripts. Terrible service. Told package would be delivered..but CSRs had no clue. Wasted my time this week and really disappointed with no solutions offered.,"@224295 I'm sorry for the frustrating experience! That isn't what we want for you, or any customer! You can provide feedback about the calls with Customer Service via the survey found here: https://t.co/7gDCWozuvR Were we able to get the delivery issue resolved? ^LL","Customer: @115821 @AmazonHelp Cancel my prime membership and refund the unused portion. Horrible experience with your customer representatives this week. I would prefer an ""I don't know"" versus I confident but false statement. 4 interactions with your help department and no solutions.
AmazonHelp: @224295 I'm very sorry for any poor experience, Tysen. Without disclosing your personal information. Will you tell us more about the issue you're experiencing and what insight was offered when you spoke to us? We'd be happy to help in any way possible! ^SK
Customer: @AmazonHelp Sent you a long email with the transcripts. Terrible service. Told package would be delivered..but CSRs had no clue. Wasted my time this week and really disappointed with no solutions offered.",3,,,,,,ambiguous;escalation;context_heavy,customer_service_complaint,acknowledgement,4,explicit_human_request;missing_delivery;high_frustration
AMZ-0188,1042332,1042331,340075,@AmazonHelp I was supposed to get delivery on 18th but it is still not received yet please let me know the confirm dates and proper information,@340075 I request you to reply to the correspondence sent by us. We will get back to you with an update on it. ^SB,"Customer: @AmazonHelp Again Amazon failed after giving false promises worst service from last 5 days customer service representative are worst unprofessional team
AmazonHelp: @340075 Kindly respond to the email sent by us and we'll get in touch with you soon. Appreciate your patience. ^AK (2/2)
Customer: @AmazonHelp I was supposed to get delivery on 18th but it is still not received yet please let me know the confirm dates and proper information",3,,,,,,ambiguous;escalation;context_heavy,customer_service_complaint,information,4,explicit_human_request;missing_delivery;high_frustration
AMZ-0189,1257056,1257057,414569,@AmazonHelp No email received yet. Can you ask them to call me asap. Don't want to gift to reach after birthday.,@414569 I'm afraid they can't connect with you over phone. Please reach out to the US support team using the link provided earlier. ^JC,"Customer: @AmazonHelp I can't log in to use the following link. Worst service ever man, ull can't fix this. Using @127271. Cheers.
AmazonHelp: @414569 Sorry for the trouble, you should have received an email from our account specialist team. Kindly refer. ^PS
Customer: @AmazonHelp No email received yet. Can you ask them to call me asap. Don't want to gift to reach after birthday.",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,phone_chat,4,explicit_human_request;account_action;high_frustration
AMZ-0190,134880,134882,146404,"@AmazonHelp I did try it.. however I don't see an option to talk to the representative.. The issue that I have is not listed also.. even if I select others, it's still not getting directed to any customer care executive","@146404 choose from chat / phone / email options, if selecting phone option then select language preferred &gt; provide us your number &gt; choose from 'call now' or 'call me in 5 minutes' we'll be glad to help. (2/2) ^KA","Customer: @115850 : Haven't received my cash back in return to my one plus 5. Don't see any option to talk to customer care. Worst experience!!
AmazonHelp: @146404 Sorry to know you've not received cashback. Please reach us from here: https://t.co/rS49hgaADF we'll check your details and help you with your concern.^AR
Customer: @AmazonHelp I did try it.. however I don't see an option to talk to the representative.. The issue that I have is not listed also.. even if I select others, it's still not getting directed to any customer care executive",3,,,,,,ambiguous;escalation;context_heavy,customer_service_complaint,phone_chat,2,explicit_human_request;missing_delivery;high_frustration
AMZ-0191,181208,181209,158549,@AmazonHelp But my (desperate) complaint is that I’ve tried that (twice). A prime (pun intended as it’s not great English however I couldn’t stop myself) example of terrible customer service is when you fail to even acknowledge what a customer is saying. #terriblecustomerservice,"@158549 Hey, Donna. I would like to have someone look into this with you directly. Please reach out to us here: https://t.co/aYs5cCbN0j ^LA","Customer: @AmazonHelp I’ve tried that already. That’s what my original tweet was complaining about? I asked her to speak to someone else and she said I’d get told the same by anyone else there. But she never actually told me anything that made any sense (she was lovely and polite though, just no help)
AmazonHelp: @158549 Thanks for reaching out to us! We don't have access to your account via Twitter. Whenever you have the time, try contacting us via phone or chat here: https://t.co/6f9T7pbTKL We'd be better able to assist in real-time ^MO
Customer: @AmazonHelp But my (desperate) complaint is that I’ve tried that (twice). A prime (pun intended as it’s not great English however I couldn’t stop myself) example of terrible customer service is when you fail to even acknowledge what a customer is saying. #terriblecustomerservice",3,,,,,,ambiguous;escalation;context_heavy,customer_service_complaint,phone_chat,2,explicit_human_request;failed_support;high_frustration
AMZ-0192,327046,327048,193940,@AmazonHelp I have called amazon thrice in the last 12 hours and there has been no resolution . This is ridiculous .,@193940 here: https://t.co/GIJyeYqKE0 &amp; we'll take necessary actions to make things right. 2/2 ^MJ,"Customer: @115850 i have tried to call you 10 times . My order hasnt reached me but it says delivered. ? cn u pls call me
AmazonHelp: @193940 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
Customer: @AmazonHelp I have called amazon thrice in the last 12 hours and there has been no resolution . This is ridiculous .",3,,,,,,ambiguous;escalation;context_heavy,customer_service_complaint,phone_chat,2,explicit_human_request;missing_delivery;high_frustration
AMZ-0193,2104950,2104949,621340,"@115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,","@621340 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^VN","Customer: @115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,",1,,,,,,ambiguous;escalation,unknown,phone_chat,2,explicit_human_request;missing_delivery;high_frustration
AMZ-0194,2878716,2878715,798991,"@115850 Order not received, while it is showing delivered on 19 nov, no resolution by cust. care.. highly disappointed and frustrated. Order no. : 405-4935982-4451546 Call me asap on +91-8884724396",@798991 back to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH,"Customer: @115850 Order not received, while it is showing delivered on 19 nov, no resolution by cust. care.. highly disappointed and frustrated. Order no. : 405-4935982-4451546 Call me asap on +91-8884724396",1,,,,,,ambiguous;escalation,customer_service_complaint,phone_chat,2,explicit_human_request;missing_delivery;high_frustration
AMZ-0195,1694510,1825996,393025,@115821 Is this clear?,@393025 We've responded to your query here: https://t.co/SkxSuCOgsI ^AK,"Customer: @115821 Nobody has come today for pickup..this is really frustrating for a customer who has been loyal to amazon
Customer: @115821 This is ridiculous to know that I declined the pick up. Where as i did not received the call
Customer: @115821 Is this clear?",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,phone_chat,8,missing_delivery;high_frustration
AMZ-0196,58749,58751,129372,@AmazonHelp It says it was delivered yesterday,"@129372 Thanks for confirming, Aaliyah! Let's try locating your package using the steps found here: https://t.co/Q8gjPhXRq5 ^FD","Customer: @AmazonHelp who do I️ contact about my missing package
AmazonHelp: @129372 I hate to hear your package hasn't shown up! Has the delivery date passed? ^MT
Customer: @AmazonHelp It says it was delivered yesterday",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,unknown,6,missing_delivery;high_frustration
AMZ-0197,193043,193045,161371,"@AmazonHelp Thank You 😊, Resolved.",@161371 You're welcome! :) Do keep us posted for further concerns. ^HD,"Customer: @115850 - I need to reset my password and email for my a/c. I lost my email id as my email subscription with MSP discontinued, Help Me!!
AmazonHelp: @161371 Please call us here: https://t.co/TK4yevTaND, our support team will assist you regarding this. ^NR
Customer: @AmazonHelp Thank You 😊, Resolved.",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,self_service,6,explicit_human_request;account_action
AMZ-0198,495843,495841,125706,@AmazonHelp i already did,@125706 I'm sorry to hear that! Have you provided all details needed in the form? ^HC,"Customer: @AmazonHelp see no one has contacted me yet. VERY PATHETIC PERFORMANCE
AmazonHelp: @125706 Hi Arushi. I can confirm we have not received your information. When you have the chance, please fill in your details via the link previous given and a specialist will be in contact with you as soon as possible. ^HC
Customer: @AmazonHelp i already did",3,,,,,,ambiguous;escalation;context_heavy,ambiguous,information,6,missing_delivery;high_frustration
