customer_tweet_id,brand_tweet_id,customer_author_id,customer_text,brand_response,customer_created_at,brand_created_at,customer_response_tweet_id,brand_in_response_to,silver_intent
2853753,2853752,793319,Wow thank you amazon for dumping my echo on my doorstop free for anyone to steal! Not ordering from you again that’s for sure... 😒@115830,@793319 Oh no! Have you setup a safe place yet? You can do so here: https://t.co/evyFMe0xZo ^TR,Mon Nov 27 20:15:12 +0000 2017,Mon Nov 27 20:18:29 +0000 2017,2853752,2853753,product_device_issue
2853778,2853776,793327,"Placed an order for OnePlus 5 on @115850 on 27June2017, was entitled for Rs.1500 cashback but never received it. Contacted @115850 Multiple times but never paid attention to my issue :(","@793327 I'm sorry about the delay in processing the cashback. Kindly share your details here: https://t.co/GIJyeYqKE0 and we'll look into this for you. Also, please don't provide your order details, we consider it to be personal. Our page is visible to the public. ^GD",Mon Nov 27 20:13:45 +0000 2017,Mon Nov 27 20:20:00 +0000 2017,"2853776,2853780",2853778,payment_billing
2853777,2853779,793327,@AmazonHelp I have used the above link and provided all the details hope to get the issue resolved soon.,"@793327 Thanks for the update, appreciate your patience while we work on your concern. ^MJ",Mon Nov 27 21:09:45 +0000 2017,Mon Nov 27 21:17:00 +0000 2017,2853779,2853777,order_status_tracking
2853790,2853789,793329,"@115821 need to improve your service.
Customer Cares, don't have synchronization in their words.
#donttrytomakeusfool 
#beonyourwords 
#dontmakefakepromises",@793329 That's quite a remark. Apologies. Please elaborate your concern for us to assist you better. ^SV,Mon Nov 27 19:55:14 +0000 2017,Mon Nov 27 20:17:27 +0000 2017,2853789,2853790,customer_service_complaint
2854266,2854263,448216,@115851 @115821 been a customer since 2002 and placed well over 1100 orders and today marks the worst customer service experience.  Guess it was a good run,"@448216 Oh no! I'm sorry to hear we've let you down! Without providing any personal information, can you please tell us more about what's going on? ^SW",Mon Nov 27 19:17:17 +0000 2017,Mon Nov 27 19:45:35 +0000 2017,2854263,2854266,customer_service_complaint
2854270,2854267,60163,@AmazonHelp Just found a credit card payment I do not recognise for Amzn Clddrv Unlmtd. Who do I contact?,"@60163 I'm sorry for the unrecognized payment, Ian! We can look into this with you here: https://t.co/JzP7hlA23B. ^WJ",Mon Nov 27 20:08:21 +0000 2017,Mon Nov 27 20:14:00 +0000 2017,2854267,2854270,payment_billing
2854269,2854271,60163,"@AmazonHelp So, I got an email back requested the information that I had already given them. Do you have the details of somebody competent that I can contact? https://t.co/Rr3auh3eaL",@60163 Have you had a chance to contact us via phone or chat using the link ^WJ provided? We're available for real-time help. ^LI,Mon Nov 27 20:51:24 +0000 2017,Mon Nov 27 21:10:42 +0000 2017,2854271,2854269,order_status_tracking
2854276,2854278,60163,@AmazonHelp I’m only saying what was on the credit card statement. I’m not sure why I would be charged for a business service I don’t use on my personal credit card...,"@60163 Were you able to contact us using the link ^NC provided above? We don't have access to your account through Twitter. For the fastest resolution, you can contact us by either phone or chat.  ^FJ",Mon Nov 27 22:12:59 +0000 2017,Mon Nov 27 22:21:56 +0000 2017,2854278,2854276,payment_billing
2854277,2854280,60163,"@AmazonHelp If you check back, you’ll see that I followed that link and got somebody asking for information that I had already provided them. I need to get through to somebody with knowledge of Amazon’s services who can dig into it.",@60163 For this issue it would be best if you would contact us using the link via phone or chat. That way we can communicate in real-time! ^LS,Mon Nov 27 21:55:11 +0000 2017,Mon Nov 27 22:16:28 +0000 2017,2854280,2854277,information_general
2854284,2854288,60163,"@AmazonHelp You have now come back to me to tell me that it is an Amazon USA charge. I told you that in the first place. Link provided only accepts a USA phone number, which I do not have. Will you give me the right contact for once and for all? https://t.co/jOcyW7JE5g","@60163 Hi Ian, I am sorry to see this please contact us here: https://t.co/tkLCr7DNil. ^HS",Tue Nov 28 12:59:37 +0000 2017,Tue Nov 28 13:27:00 +0000 2017,2854288,2854284,payment_billing
2854289,2854290,60163,@AmazonHelp I did already. My last tweet was your unhelpful response.,"@60163 We would liek to look into this for you again, please click on the link so we can investigate.^SM",Tue Nov 28 13:28:24 +0000 2017,Tue Nov 28 13:35:00 +0000 2017,2854290,2854289,customer_service_complaint
2855072,2855071,793621,"@115821 There are mistakes in my order because an email sent for me that my order has troubles in payment and by mistake I bought 2 items again ..  so i want to cancel the similar items that I bought . 
And i want my money back.. thank you 😊","@793621 I'm sorry for the unwanted items! For security reasons, we're unable to take any account action on Twitter. So we can best assist, which Amazon site do you use (.com, .co.uk)? ^WT",Mon Nov 27 20:59:07 +0000 2017,Mon Nov 27 21:11:29 +0000 2017,2855071,2855072,return_refund_replacement
2855085,2855084,345020,@AmazonHelp Bonsoir. J'ai acheté Kindle et je veux le utiliser avec compte  https://t.co/kKttc5Q35e. Mail il connecte automatiquement amazon.fr. Comment je pourra utiliser en tant que co.jp ?,"@345020 Bonsoir,
Il n’est pas possible d’utiliser un Kindle commandé sur Amazon.fr sur un autre site d’Amazon.
^MD",Mon Nov 27 21:04:05 +0000 2017,Mon Nov 27 21:10:14 +0000 2017,2855084,2855085,product_device_issue
2855091,2855090,793624,"@AmazonHelp 
Amazon via 3rd party vendor-promised 11/15 https://t.co/IqrdwB1hrj missed by a week.Time sensitive so ordered fm other. 3rd party not honoring Amazon’s return policies-Amazon’s response:order received/undamaged denied claim. Clearly delivery dates arbitrary now!",@793624 I'm sorry for the inconvenience! You may be eligible to appeal the denied A-to-z Guarantee claim here: https://t.co/aicD3x8HGZ ^DW,Mon Nov 27 21:01:46 +0000 2017,Mon Nov 27 21:09:29 +0000 2017,2855090,2855091,return_refund_replacement
2855093,2855092,525452,@784122 these have been out for delivery for 3 weeks xD... amazon prime next day delivery as well lol https://t.co/6S5Edx6z0x,"@525452 Oh no! I'm sorry for the wait. If your order hasn't arrived, please reach us directly via phone or chat here: https://t.co/5DIW4lC3Av ^MB",Mon Nov 27 20:49:37 +0000 2017,Mon Nov 27 21:09:02 +0000 2017,2855092,2855093,shipping_delivery_options
2855098,2855097,793625,@115830 why is the new episode of outlander showing as unavailable on prime? I need my Jamie fix!,"@793625 Hey Wendy! Thanks for reaching we'd love to look into this for you! Sadly we can't access your account via Twitter. When you have time, please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AR",Mon Nov 27 20:56:50 +0000 2017,Mon Nov 27 21:08:29 +0000 2017,2855097,2855098,information_general
2855104,2855102,793626,rapaz eu comprei o Kindle na sexta e ele já chegou @117086 vcs são top,"@793626 Olá, Anna! Bem-vinda à família Kindle! Me diga, você já baixou algum eBook? 🤔 ^CR",Mon Nov 27 21:02:52 +0000 2017,Mon Nov 27 21:08:00 +0000 2017,2855102,2855104,product_device_issue
2855125,2855123,441887,The service from @122232 is again frankly ridiculous. Yet another @AmazonHelp delivery delayed because they 'couldn't find us'. Prime subscription worthless.,@441887 I am so sorry for the delay in delivery! Can you provide us with the latest tracking information? You can find that here: https://t.co/aaDyEz1VgE ^LS,Mon Nov 27 20:56:24 +0000 2017,Mon Nov 27 21:07:00 +0000 2017,2855123,2855125,delivery
2855130,2855129,793629,@115821 My prime account just got renewed and I really need to cancel it. It happened 3 days ago without my knowledge. Can I get a refund?,@793629 Hi! Any unused benefits will be refunded once cancellation is requested. You may do so here: https://t.co/zg4SKJH6aM. Let us know if that helps! ^CS,Mon Nov 27 20:58:49 +0000 2017,Mon Nov 27 21:06:29 +0000 2017,2855129,2855130,return_refund_replacement
2855140,2855139,793632,@115830 you have just delivered me an empty envelope that was supposed to be a wireless charger! I can't return the item because there was nothing delivered.  What other options on my account do I have?,@793632 I'm sorry to hear your shipment was empty. Please give us a call here: https://t.co/JzP7hlA23B so we can look into this with you! ^TR,Mon Nov 27 20:40:07 +0000 2017,Mon Nov 27 20:49:00 +0000 2017,2855139,2855140,return_refund_replacement
2855156,2855158,793637,@AmazonHelp Um Kindle ❤️ estou amando! 😻 Impressionada com o quão leve ele é!!! 😱👏🏻 https://t.co/GxanVnbh4p,"@793637 Olá Jessica! Nossa está lindo demais seu bebê!❤️ Me diga, qual ebook você3 vai ler de primeiro? ^HC https://t.co/AKFMu7cdd9",Mon Nov 27 21:13:00 +0000 2017,Mon Nov 27 21:23:02 +0000 2017,2855158,2855156,product_device_issue
2855168,2855167,793640,"Hi @AmazonHelp, I got a great new kindle paperwhite. What do you recommend for cleaning the touchscreen, please? Will a microfibres cloth/eyeglasses cloth be ok?","@793640 Thanks for choosing Kindle, Hannah! A microfibre cloth should work just fine! ^WT",Mon Nov 27 20:49:44 +0000 2017,Mon Nov 27 20:54:35 +0000 2017,2855167,2855168,product_device_issue
2855173,2855174,793641,"@AmazonHelp All feedback I’ve left on damaged good couldn’t be posted for some reason, but all positive feedback I’ve left in the past could, I’m basically getting ripped off after being assured it wouldn’t happen again","@793641 We'd like a chance to take a look at this with you. When you have the time, please reach out to us via phone or chat here: https://t.co/hApLpMlfHN ^KP",Mon Nov 27 21:23:50 +0000 2017,Mon Nov 27 21:26:58 +0000 2017,2855174,2855173,return_refund_replacement
2855183,2855181,793643,@AmazonHelp I’m trying to watch Outlander episode 11 on Prime Video and it isn’t working?! Says unavailable in my location?,"@793643 Hey there! Our digital content is location based, and may not be available in all locations. Truly sorry for any inconvenience caused! ^JE",Mon Nov 27 20:52:08 +0000 2017,Mon Nov 27 20:58:00 +0000 2017,"2855181,2855186",2855183,product_device_issue
2855188,2855187,793644,"@amazonhelp I would like to take advantage of this Daily Deal, but it says it's not currently available for purchase? https://t.co/P4jg3c6G7b","@793644 That's odd! Let's try this. When you have a moment, reach out to us via phone here so that we can look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^SM",Mon Nov 27 20:41:15 +0000 2017,Mon Nov 27 20:58:00 +0000 2017,2855187,2855188,information_general
2855195,2855193,793646,@115821 your customer service is absolutely terrible!!! I need help ASAP!,"@793646 I'm very sorry for any poor experience. Without disclosing your personal information, will you tell us more about your concern? We're happy to help in any way possible! ^SK",Mon Nov 27 20:40:51 +0000 2017,Mon Nov 27 20:58:00 +0000 2017,2855193,2855195,customer_service_complaint
2855197,2855196,792293,"@118706 @123967 @AmazonHelp This is the type of service your customers are getting from carriers. I was already given a free month of prime, but that's not what i want. I want my 2 day shipping to not be 4-5 day shipping when USPS handles it.",@792293 Thanks for reaching out today &amp; I'm sorry for the delivery experience you're having w/ our package. If the delivery is not there by the agreed upon date please contact us here: https://t.co/233GuUIPkP so we may help review the best options. ^TM,Mon Nov 27 20:52:14 +0000 2017,Mon Nov 27 20:57:37 +0000 2017,"2855196,2855198",2855197,shipping_delivery_options
2855207,2855206,199875,"@115833 @AmazonHelp Guten Abend, meine Alexa aktiviert sich in den letzten paar Tagen immer wieder von selbst ohne das irgendwer das Aktivierungswort sagt. Ist auch bei Bekannten so. Woran liegt das?","@199875 Normal meldet sie sich nur wenn sie gefragt wird, oder wenn jemand (auch der TV) ein ähnliches Wort ausspricht. Wie man das Aktivierungswort ändert, kannst du hier nachlesen: https://t.co/vyzB3gZe0T ^BL",Mon Nov 27 20:31:00 +0000 2017,Mon Nov 27 20:55:00 +0000 2017,2855206,2855207,product_device_issue
2855229,2855228,323729,@120474 do you provide vat invoices?,@323729 Please reach out to us directly to see if we're able to provide VAT invoices here: https://t.co/w3DhcMUu2S ^AN,Mon Nov 27 20:42:38 +0000 2017,Mon Nov 27 20:52:57 +0000 2017,2855228,2855229,payment_billing
2853780,2855239,793327,@115850 I am a @115850 Prime member yet this is the kind of service I get. I was supposed to get the cashback by 28th Sep 2017 and today is 28th Nov 2017 still no good.,"@793327 I'm sorry about the discrepancy with the cash back, write to us using the link shared above &amp; we'll make things right. ^MJ",Mon Nov 27 20:35:18 +0000 2017,Mon Nov 27 20:51:27 +0000 2017,2855239,2853780,payment_billing
2855253,2855252,793659,"@AmazonHelp Hi guys, can I DM please? Have been on chat with three of your reps this evening for the best part of 90m re: an ordering issue and so far no resolve.","@793659 Of course, we would be happy to help! ^BG",Mon Nov 27 20:40:24 +0000 2017,Mon Nov 27 20:46:28 +0000 2017,2855252,2855253,information_general
2855266,2855264,450458,@115830 are you actually taking the **** you're sending out parcels in zero packaging with massive great big non pealable stickers on the front. How is it possible to give this as a gift now. Also the 2nd parcel delivered in no packaging  was split open #CyberMonday #amazon https://t.co/uPLqauSkHj,"@450458 I'm sorry your parcel didn't arrive with the packaging you expected! To reduce materials used, https://t.co/ykTUEmdsQA works with manufacturers to box products in Certified Frustration-Free Packaging. Details here: https://t.co/qdJop3a7o5 ^BV",Mon Nov 27 20:35:35 +0000 2017,Mon Nov 27 20:45:01 +0000 2017,2855264,2855266,information_general
2855265,2855267,450458,@AmazonHelp But you haven't packaged it in ANY packaging and as soon as I remove that sticker the box will be damaged. #useless,@450458 We're always looking to improve. We'd appreciate your feedback. You can submit it here: https://t.co/fHjOwBi3QN ^JP,Mon Nov 27 21:14:50 +0000 2017,Mon Nov 27 21:27:27 +0000 2017,2855267,2855265,return_refund_replacement
2855757,2855755,793784,"oi @AmazonHelp vcs sao top, comprei o kindle na sexta e chegou com três dias, arrasaram demais nessa entrega &lt;3","@793784 Olá, Alexandra. Muito obrigado pelas suas palavras, e bem-vinda à família Kindle! :D Você já baixou algum eBook? 😉 ^CR",Mon Nov 27 19:23:59 +0000 2017,Mon Nov 27 19:48:00 +0000 2017,2855755,2855757,product_device_issue
2856556,2856554,559797,ahh yes another delivery that didn't make it to my house and i  cant find any information about where it is or even sPEAK TO A HUMAN ABOUT IT @115821 really upset tbh. will see if it miraculously made it to the post office tomorrow i suppose,@559797 I'm very sorry for any delay. Have we given any notification of a possible delay? What is the latest tracking showing here: https://t.co/Y5jpI9gRhE We'd be happy to help! ^SK,Mon Nov 27 21:35:53 +0000 2017,Mon Nov 27 21:40:00 +0000 2017,2856554,2856556,information_general
2856578,2856576,793978,"Really glad I waited in all day for the Prime Delivery to not arrive. What kind of compensation do you offer?

@AmazonHelp","@793978 We're here to help! Sorry for the wait, Olly. With Twitter, we have no access to account or order information. Have we missed the expected delivery date listed here: https://t.co/aaDyEz1VgE ? Please, let us know. ^JE",Mon Nov 27 21:31:13 +0000 2017,Mon Nov 27 21:37:35 +0000 2017,2856576,2856578,shipping_delivery_options
2856577,2856579,793978,@AmazonHelp You have but that’s not why I’m tweeting. You’ll attempt to re-deliver tomorrow. I want to know what compensation you offer to Prime members who don’t get their next day delivery as requested. #whatamipayingfor?,@793978 We can review available compensation options with you here: https://t.co/JzP7hlA23B. ^EZ,Mon Nov 27 21:39:32 +0000 2017,Mon Nov 27 21:44:00 +0000 2017,2856579,2856577,shipping_delivery_options
2856593,2856591,793980,"@AmazonHelp Sure.She’s on the phone again, nearly 2 hours https://t.co/LgWRNjNV68 sent wrong sizes and we are being asked to pay £59 postage to return, blinds are worth £55.not getting great service for something that wasn’t our error.ideally you would arrange collection for us","@793980 Can you review the order and let us know if the item was fulfilled by Amazon, or sold and fulfilled by a third-party seller? You can find this information under the order details here: https://t.co/ijxJ9jCwr9 ^JS",Mon Nov 27 21:28:52 +0000 2017,Mon Nov 27 21:36:55 +0000 2017,2856591,2856593,return_refund_replacement
2856592,2856594,793980,@AmazonHelp It was fulfilled by Amazon.the 7th person she has spoken with has now agreed a refund and agreed it can’t be returned however it was very hard to understand her. Really dissapointing service. Both prime customers.second mess up in two weeks for us,"@793980 I'm glad a solution was finally reached, but incredibly sorry it took so much time and effort for her. Please do respond to the surveys sent so their assistance can be evaluated for improvement. ^AM",Mon Nov 27 21:41:48 +0000 2017,Mon Nov 27 21:47:00 +0000 2017,2856594,2856592,return_refund_replacement
2856596,2856595,793980,"Absolutely disgusted with service my partners had  @115830 tonight.sent 2 wrong blinds,now want us to spend £50 to return them but they don’t understand none of the couriers will collect due to size. Last person just hung up on her #crapservice","@793980 This is not the experience we want you to have! You should have received an e-mail with a survey at the bottom. If you fill out the survey, their direct manager would see this. Without revealing account info, can you tell us more about the issue, Marc? ^JP",Mon Nov 27 21:14:11 +0000 2017,Mon Nov 27 21:21:00 +0000 2017,2856595,2856596,return_refund_replacement
2856598,2856597,547288,@119625  Hey Prime any chance we can watch SRK's. Om Shanti On on Prime and Secondly Search is very poor on Prime Video.looking forward for improvements,"@547288 The content you are referring to is unavailable with us, I'll forward your comments as feedback to the relevant team as feedback. ^MJ",Mon Nov 27 21:25:36 +0000 2017,Mon Nov 27 21:35:51 +0000 2017,2856597,2856598,product_device_issue
2856601,2856599,248186,"Bad service day
@AmazonHelp screwing up a simple return
I can't count # of back and forth email by now
An iPhone X case I bought in October was too big!
DESIGN DEFECT
I should have to work to get my money back?","@248186 Hello! I'm sorry you've had a difficult experience returning an item. Do you know if the case was shipped by Amazon or by a seller? When you contacted us via e-mail, what options were we able to provide? Let us know! We'd like to help if we can. ^SM",Mon Nov 27 21:26:28 +0000 2017,Mon Nov 27 21:34:00 +0000 2017,2856599,2856601,return_refund_replacement
2856600,2856602,248186,"@AmazonHelp By a seller. @amazonhelp option was ship back at my expense for product refund. By email, I persuaded that, given design defect, I should not pay return shipping. Agreed, but now I can't see putative credits on my account. Ready to give up 😩⌚️🛍️","@248186 For Third-Party orders, you will have to pay for the return and send a copy of the return cost to the Seller to be reimbursed for these charges. You can see this information provided here: https://t.co/VvpQ8TwIEo. ^RR",Tue Nov 28 01:53:16 +0000 2017,Tue Nov 28 02:04:32 +0000 2017,2856602,2856600,return_refund_replacement
2856605,2856604,793981,"@AmazonHelp do kindles fall under holiday return policy? If I order oasis today, 11/27, do I have until 1/31/18 to return?","@793981 Of course! Anything shipped by Amazon between November 1 and December 31 of this year, may be returned until January 31. You can find that and more information here: https://t.co/O4nJEFyTIX ^MH",Mon Nov 27 21:27:35 +0000 2017,Mon Nov 27 21:33:32 +0000 2017,2856604,2856605,return_refund_replacement
2856614,2856612,793982,@AmazonHelp dónde puedo ponerme en contacto para hacer una consulta y/o poner una reclamación? (España) Where can I make a question or put a reclamation?,"@793982 Hola, José. Puededs ponerte en contacto con los  compañeros de Servicio al Cliente por medio de este enlace: https://t.co/OjvUxwnzPe
^CB",Mon Nov 27 21:26:53 +0000 2017,Mon Nov 27 21:32:32 +0000 2017,2856612,2856614,information_general
2856631,2856630,793986,@AmazonHelp Hi. Tracking is TBA570057571000 and said out for delivery Sunday 10:57am and now shows out for delivery today Monday at 9:27am,"@793986 We'd like to look into this with you and help escalate! Could you tell us more here: https://t.co/DFderKJ6eS so our team can help? Thanks, Jennifer! ^MT",Mon Nov 27 21:24:29 +0000 2017,Mon Nov 27 21:31:00 +0000 2017,2856630,2856631,order_status_tracking
2856633,2856632,793986,@115821 used the one day shipping option on order. It was supposed to be here yesterday by 8pm. Never arrived and out for delivery again. FedEx would have been here already,@793986 We're here to help! Could you tell us the latest tracking update on this delivery: https://t.co/Y5jpI9gRhE Have you received any e-mails containing a new delivery date? ^ML,Mon Nov 27 21:15:44 +0000 2017,Mon Nov 27 21:21:34 +0000 2017,2856632,2856633,delivery
2856636,2856634,793987,"@115833 I have questions about Echo Connect.  Will it sync numbers from 2 different cell phones? Can I use it with all of my Echos, no matter if I am upstairs or down, or will I only be able to use it with one of my Echos?",@793987 The Echo Connect will work with other Echo devices as shown here: https://t.co/0QcqoJ78pG The phone contacts are synced from your phone with the Alexa app. ^SJ,Mon Nov 27 21:19:19 +0000 2017,Mon Nov 27 21:29:27 +0000 2017,2856634,2856636,product_device_issue
2856635,2856637,793987,"@AmazonHelp We are 2 people - we each have the app, so I presume that we can each sync our numbers.  We have 3 Echos, so I should be able to use Connect with all of these. I already watched the video - hence the questions.  Can you give me a simple YES on the first 2 sentences above? Thanks.","@793987 You can only have one number registered to the Alexa account! The Echo Connect can be used on the Amazon Echo, Echo Plus, Echo Dot, Echo Spot, and Echo Show. ^DD",Mon Nov 27 21:33:39 +0000 2017,Mon Nov 27 21:51:38 +0000 2017,2856637,2856635,product_device_issue
2856646,2856645,355315,@AmazonHelp I’ve had £79 leave my account for Amazon Prime but I don’t have nor have I ever had Amazon Prime. Could you let me know whom it is I contact re a refund please? xxx,"@355315 I'm sorry to hear this! To cancel the membership, please visit this page: https://t.co/n8wDbw4oFU ^BH",Mon Nov 27 21:07:54 +0000 2017,Mon Nov 27 21:23:33 +0000 2017,2856645,2856646,return_refund_replacement
2856648,2856647,793989,@AmazonHelp absolutely furious with your poor delivery. Waited in all day for item (prime order) &amp; it never turned up. Now says delivery will be tomorrow when I won’t be available.,@793989 I'm sorry for the poor experience! We'd like a chance to look into this and review our available options! Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^WT,Mon Nov 27 21:23:50 +0000 2017,Mon Nov 27 21:28:00 +0000 2017,2856647,2856648,information_general
2856654,2856653,689938,@115830 i need a refund and the company i need a refund from won't reply to my emails help!,@689938 Oh no! You may be eligible to file an A-to-z Guarantee claim for your order if it has been more than two business days since you e-mailed the seller: https://t.co/iFJwlYBwQh ^MB,Mon Nov 27 21:10:47 +0000 2017,Mon Nov 27 21:23:33 +0000 2017,2856653,2856654,return_refund_replacement
2856667,2856665,793991,@115830 why is prime delivery showing as Thursday or Friday when it’s only Monday? #primemember,@793991 Thank you for reaching out! Information on our shipping times during Black Friday and Cyber Monday can be found here: https://t.co/p1eCCMWzXr ^GR,Mon Nov 27 21:14:01 +0000 2017,Mon Nov 27 21:26:58 +0000 2017,2856665,2856667,shipping_delivery_options
2856670,2856668,793992,"@117086 tentando comprar uns livros, mas ao mudar de capa comum pra e-book Kindle só é disponibilizada a opção de enviar amostra. O que acontece?","@793992 Olá, Bruno. Poderia compartilhar com a gente o link do produto? ^CR",Mon Nov 27 21:21:29 +0000 2017,Mon Nov 27 21:26:27 +0000 2017,2856668,2856670,product_device_issue
2856692,2856689,168220,Why @115850  @AmazonHelp dont have option to cancel product. I have got cheaper than u on @109476  so i dont want from u. Kindly refund asap https://t.co/mSonJJSgSh,"@168220 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ",Mon Nov 27 21:19:51 +0000 2017,Mon Nov 27 21:24:00 +0000 2017,"2856689,2856694",2856692,return_refund_replacement
2856692,2856694,168220,Why @115850  @AmazonHelp dont have option to cancel product. I have got cheaper than u on @109476  so i dont want from u. Kindly refund asap https://t.co/mSonJJSgSh,@168220 You can use the stop &amp; return option or reject the order during the delivery. Call us here: https://t.co/vlvfJr4nN9 to request a stop and return. ^MJ,Mon Nov 27 21:19:51 +0000 2017,Mon Nov 27 21:23:32 +0000 2017,"2856689,2856694",2856692,return_refund_replacement
2856699,2856697,331578,Why is my @115830 telling me free next day delivery but saying Thursday? That's over 2 days away?? #amazonprime,@331578 I'm sorry for the wait! Our shipping methods refer to transit time once dispatched. You can find more information on shipping times for orders this week here: https://t.co/VwbjmVk8M7 ^JR,Mon Nov 27 21:10:22 +0000 2017,Mon Nov 27 21:21:34 +0000 2017,2856697,2856699,shipping_delivery_options
2856707,2856704,140843,"@AmazonHelp 6 days for a next day delivery isn’t acceptable guys.  And that’s IF it arrives tomorrow, which I have little faith in. My Christmas shopping will be done elsewhere or people will get their gifts in Easter.","@140843 Were you able to contact us through the link provided by JP? If so, what options or information did we offer? ^GG",Mon Nov 27 21:18:05 +0000 2017,Mon Nov 27 21:21:01 +0000 2017,2856704,2856707,shipping_delivery_options
2856717,2856716,140843,"Hi @AmazonHelp @115830 .  My “next day delivery” items ordered on Wednesday 22nd are STILL NOT HERE.  After missing Thursday’s target you revised your estimate to today.  Guess what?  NO ITEMS:

I want my parcel AND an explanation (“external factors” explains nothing).",@140843 I'm so sorry for the delay! I can understand how frustrating this is and we'd like to look into this! Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^JP,Mon Nov 27 21:10:30 +0000 2017,Mon Nov 27 21:15:07 +0000 2017,2856716,2856717,shipping_delivery_options
2856724,2856726,793998,@AmazonHelp I ordered 2 echos and as a prime member was guaranteed for them to arrive today. They haven’t turned up and when I called amazon told me they would call me Thursday. Simply not good enough,"@793998 I'm sorry for the delay. We always aim to meet the date provided during checkout, but shipments can sometimes take a bit longer during this busy period: https://t.co/0istPp6n0g.  Please let us know if your order hasn't arrived by Thursday. ^MB",Mon Nov 27 21:28:55 +0000 2017,Mon Nov 27 21:48:04 +0000 2017,2856726,2856724,product_device_issue
2856730,2856727,793999,@AmazonHelp Apparently episode 11 of Outlander S3 is unavailable to watch in my location 😩 What gives?! 😢,@793999 I'm sorry for the frustration! We'd love to help you out with this! Have you tried restarting your device? ^AR,Mon Nov 27 21:09:57 +0000 2017,Mon Nov 27 21:16:31 +0000 2017,2856727,2856730,information_general
2856734,2856733,715181,I’ve been charged to return an @115830 prime order. Is this correct? As a prime customer I’ve never been charged before?,@715181 Free returns is not a perk of Prime Membership. There is no return shipping on clothes and issues that would be considered Amazon's fault. Such as us sending the wrong item or if something was damaged. ^TR,Mon Nov 27 21:10:58 +0000 2017,Mon Nov 27 21:15:39 +0000 2017,2856733,2856734,return_refund_replacement
2857258,2857256,794121,@116928  tengo un problema con el pago por tarjeta  me da un error de verificación de datos. Podéis ayudarme?,"@794121 Hola Darko, sentimos el inconveniente. ¿Podrías confirmarnos el error que te presenta? ^DA",Tue Oct 31 19:26:22 +0000 2017,Tue Oct 31 19:29:07 +0000 2017,2857256,2857258,order_status_tracking
2857283,2857282,493993,@AmazonHelp Thank u....i have submitted the request. Please do the needful. Also i am removing my order details. Thnx fr the concern,@493993 Thanks for understanding. We'll work on it and get back to you with an update via email at the earliest. ^NR,Tue Oct 31 19:02:26 +0000 2017,Tue Oct 31 19:16:28 +0000 2017,2857282,2857283,order_status_tracking
2858060,2858058,345090,What will it take for @115821 to stop storing my credit card info by default and adding charges to it???????? 😖😠😡🤬,"@345090 I understand your concern, Chris. Without disclosing your personal information, will you tell us more about the issue you're experiencing? Are you experiencing an unknown charge? ^SK",Mon Nov 27 22:09:51 +0000 2017,Mon Nov 27 22:12:32 +0000 2017,2858058,2858060,payment_billing
2858061,2858062,345090,@AmazonHelp Sometimes kids get password and buy apps on kindle. Sometimes stuff is in cart and I want to use different card. Sometimes things like prime auto charge without warning and cause real problems. All problems would be solved if I had option for you to not store my cc info to charge,"@345090 In the future, if you ever see any unknown charges on your account, please reach us directly so we can investigate this with you here: https://t.co/hApLpMlfHN ^DW",Mon Nov 27 22:19:46 +0000 2017,Mon Nov 27 22:30:01 +0000 2017,2858062,2858061,payment_billing
2858083,2858081,785116,My very own @115830 nightmare. Won't even bother giving customers a REASON or letting us know what the issue is. This plus 7 different charges on 3 different credit cards. Bank cancelled one for suspicious transactions lol #CUSTOMERSERVICEFAIL https://t.co/4y1hUX6G7M,"@785116 We'd like to help, Rute! Please reach out via phone here: https://t.co/JzP7hlA23B ^MT",Mon Nov 27 21:55:16 +0000 2017,Mon Nov 27 22:09:00 +0000 2017,2858081,2858083,payment_billing
2858085,2858087,185133,"@AmazonHelp The post office is saying that they can’t do anything until they get the package at the very earliest. If the package is stolen from my doorstep, will Amazon replace it?","@185133 As issues like these are worked with on a case by case basis, we're not able to speculate on what we may be able to do. If you don't receive your order, please reach us by phone or chat for available options: https://t.co/hApLpMlfHN ^LR",Mon Nov 27 22:09:40 +0000 2017,Mon Nov 27 22:17:00 +0000 2017,2858087,2858085,return_refund_replacement
2858088,2858089,185133,"@AmazonHelp Ok, then can I refuse delivery or what happens? I cannot afford to replace a $100 Christmas gift.","@185133 We are unable to view your account or order information via Twitter. For options about this delivery, it's best to reach us via phone or chat: https://t.co/hApLpMlfHN. ^DG",Mon Nov 27 22:23:25 +0000 2017,Mon Nov 27 22:31:34 +0000 2017,2858089,2858088,return_refund_replacement
2858091,2858090,185133,"@AmazonHelp I’ve been having terrible luck with Customer Service today. Prime member, package was supposed to be delivered today. Now delayed until tomorrow. I will not be home tomorrow. I’m afraid it will be stolen. High dollar item too. Please help!",@185133 I'm sorry for the trouble! What info/options were we able to provide when you contacted in? ^JM,Mon Nov 27 21:59:20 +0000 2017,Mon Nov 27 22:02:00 +0000 2017,2858090,2858091,customer_service_complaint
